AuthorId,AuthorName,AuthorSSN
4774,70,785-57-4131
8207,86,320-66-5245.1
799,76,324-24-3051.56
6831,65,677-26-1889.86
456,84,458-53-2786.22
11534,54,652-28-8666.66
7298,95,157-28-2102.77
5666,84,640-48-7027.98
1276,76,133-76-4593.01
8469,72,476-97-1136.22
8977,80,437-71-5549.83
8701,62,545-45-2642.58
10702,72,887-75-1961.51
7407,72,918-62-4899.43
4928,59,171-27-8323.14
7008,98,321-20-8603.08
761,82,246-30-6714.05
8922,82,480-40-8889.7
10365,99,890-29-8909.15
175,59,259-27-1847.06
10577,78,889-14-6102.19
4787,87,438-91-9891.78
5702,89,192-32-8197.23
1268,79,665-69-3372.04
5305,88,625-79-2440.98
5424,90,572-76-6123.76
11850,83,912-28-2668.8
1939,59,608-81-8463.74
10144,68,281-81-8306.65
11804,83,569-21-2046.23
11248,70,254-40-5698.13
3162,82,925-34-8816.25
5446,65,170-69-1703.66
315,67,212-69-8126.3
9255,91,683-85-7709.18
1573,73,160-39-1658.9
3222,63,232-41-2036.77
8691,52,243-76-6100.92
10723,55,637-49-1785.85
7905,54,994-90-1827.63
4770,79,418-40-7432.1
2909,83,427-25-2061.06
6637,61,910-82-4596.9
10831,54,247-24-8932.27
530,95,780-59-6762.77
9791,91,815-70-2211.71
3137,98,716-35-8686.14
3317,98,644-79-8761.72
1923,57,202-12-1375.51
4577,89,305-24-3923.77
7883,97,974-39-1993.13
2662,85,620-12-6763.89
1273,86,443-25-3252.95
10804,80,171-67-6869.78
11157,87,263-95-7588.21
580,88,983-73-7637.84
5482,57,501-95-1870.37
8247,68,301-82-4900.26
6049,55,773-12-9072.65
8766,70,858-55-5496.54
3020,100,879-21-9870.62
4927,76,803-62-1026.37
453,79,949-65-3728.29
1467,53,510-61-4705.44
10770,60,230-60-3302.09
6133,54,602-77-6454.85
5675,62,603-31-2157.53
8948,92,730-70-9422.27
3982,67,613-66-3542.67
2806,93,244-18-3204.1
1486,73,759-80-4629.47
3355,50,946-11-6000.36
4257,74,593-75-7097.41
2598,57,924-46-9977.42
7656,83,472-56-8537.23
10508,52,474-75-9604.13
11624,77,482-90-3555.14
208,91,647-75-4669.49
3112,74,683-14-4200.38
5129,52,579-42-6437.73
8611,67,770-19-9266.77
495,100,864-85-1372.47
5649,91,153-36-9909.38
10061,79,421-77-3483.77
5619,92,711-55-1800.23
1852,74,383-15-7137.43
5732,83,307-76-8088.84
5040,97,953-51-8752
4900,88,877-21-9847.19
4903,95,197-10-2693.34
2901,63,202-18-9332.31
468,84,704-59-9276.16
3270,63,746-89-9140.56
9178,54,347-57-9581.15
3809,57,344-70-6796.7
9869,60,860-83-3899.71
9446,57,691-62-4403.1
5775,99,858-70-2166.92
7557,65,333-32-7309.11
2508,71,481-60-2081.29
8403,54,260-95-8753.01
1176,53,438-62-4682.13
3284,80,628-80-5655.49
11830,98,652-45-3001.67
667,61,394-85-9598.83
9320,63,669-73-8488.6
6882,87,791-93-4238.08
41,80,133-10-1909.11
8566,83,239-63-1046.79
5259,75,301-23-7691.24
10267,89,810-13-3822.03
10727,62,124-20-9971.93
8048,80,645-96-7061.6
8495,93,989-93-8644.84
8489,58,629-57-6788.55
2661,70,881-54-6380.89
11956,77,288-35-8268.38
573,83,142-80-6255.48
9835,61,387-62-3932.7
8529,83,129-69-4542.54
2570,57,298-84-4342.33
2191,63,170-31-6888.81
3952,90,205-67-2676.55
7816,62,414-92-4788.91
9750,62,649-27-1231.27
7071,90,242-65-6768.87
9011,65,526-95-8610.38
263,100,427-86-1079.41
10066,86,581-32-1085.25
2257,61,387-38-9908.77
5063,87,804-54-5012.43
10560,88,932-37-9448.67
8384,96,954-78-5267.7
6072,81,963-65-2202.17
10118,67,611-42-3953.72
8324,51,588-41-3885.6
4328,94,693-16-7761.02
6971,64,567-90-5911.98
885,79,178-18-7912.29
8539,70,810-84-5574.88
7514,62,659-65-7997.4
4690,93,903-94-9607.93
7844,100,907-50-1944.62
11998,62,807-52-3595.6
2092,62,136-15-6731.64
6999,51,337-35-3481.08
5668,73,580-23-5919.65
1435,78,313-12-8553.04
8297,50,471-12-2955.68
11075,82,594-40-7172.45
11090,78,253-54-2494.87
5095,76,544-52-9151.76
5482,64,408-70-2313.21
3084,52,799-70-8826.93
873,82,401-70-3660.53
10301,70,455-18-4655.51
6022,95,433-70-6038.44
7689,68,191-34-8086.1
6310,63,897-44-7125.16
11958,61,565-24-1944.01
2358,53,907-68-5983.52
5817,96,643-55-2765.07
11931,54,374-36-1564.12
11068,74,643-57-9550.05
2927,79,499-43-2989.43
8893,59,270-81-7951.35
1205,86,540-55-6337.47
2787,94,104-15-9867.23
7035,95,912-82-2435.21
7586,99,937-40-7996.82
7445,95,140-77-4292.23
8564,52,688-86-1244.23
9697,93,706-82-6583.88
5874,94,502-56-1713.74
371,73,474-56-5599.41
10443,79,893-11-5387.25
4202,52,329-27-5791.08
10640,84,232-11-5719.36
5661,63,307-42-5009
10187,96,958-82-1217.47
8618,75,966-65-2117.71
10030,92,911-72-7207.56
7444,79,727-34-1378.07
4610,57,489-90-9359.09
8011,86,271-65-1218.7
8135,93,323-85-2113.23
9632,55,243-10-5113.95
8723,84,156-52-4767.89
5800,55,553-45-9195.68
9239,74,876-92-6259.58
11836,83,472-83-8098.06
5294,51,789-97-6710.07
431,80,149-72-6890.16
974,83,697-62-8073.87
11803,94,745-97-4847.13
10546,67,764-64-4563.37
2828,52,363-17-8419.94
2119,59,615-45-5748.43
7591,96,392-36-2148.9
5417,62,509-19-9573.6
1245,58,248-64-4575.52
6659,87,472-78-8378.22
2655,73,382-78-4345.16
3710,91,908-96-1233.74
10162,65,323-95-5377.85
3521,98,587-12-3057.14
7473,94,956-82-2370.16
3903,68,454-86-9920.76
11074,91,380-34-1182.5
2705,52,604-69-5008.71
2074,99,873-74-1521.93
4200,87,450-45-8212.67
10994,90,907-59-6938.82
11723,66,330-61-5046.37
1746,70,178-28-9967.74
5616,55,175-12-2811.77
7417,73,467-32-7946.41
2448,95,796-80-8057.05
10389,90,149-45-4639
11186,69,589-11-2938.88
7374,52,308-69-7104.15
7170,97,927-88-5381.24
9465,79,625-88-6782.86
5557,83,914-67-3130.76
10868,75,677-23-4697.78
2063,53,296-32-6852.01
5385,73,528-54-3300.47
4695,94,631-89-3564.78
7785,88,171-76-3956.25
10708,92,928-48-8920.96
6627,98,805-80-9937.69
8938,73,624-22-3932.53
4642,58,836-26-1174.23
8558,57,502-78-9740.29
10547,60,561-87-1143.86
4676,80,690-31-7378.38
7814,62,458-59-8207.9
8032,71,616-69-9827.25
7607,68,669-77-6279.08
6973,87,196-70-8067.77
8506,80,701-43-8875.93
5062,53,374-45-7909.78
9869,65,374-51-8682.11
7655,72,313-84-4504.46
4812,59,430-52-8762.13
10863,65,638-17-4000.93
344,62,873-79-8722.8
3488,97,334-19-5121.95
10553,60,475-51-7864.89
8557,78,940-88-6399.79
10033,52,154-97-3447.42
8509,59,631-41-6561.59
1436,76,204-44-6489.56
8640,85,866-40-8694.07
5997,99,683-49-8416.36
3859,76,794-21-7584.04
4959,68,954-35-8126.1
11786,87,619-88-9094.68
36,87,652-35-4833.06
8699,59,258-19-1041.25
11428,92,513-28-5486.83
10762,52,976-77-8175.47
2095,80,120-16-9729.78
1160,53,379-95-6845.77
8738,75,491-72-8087.77
102,78,506-94-3380.78
2303,86,569-27-1141.43
5665,70,591-89-4784.19
2647,88,472-92-3745.74
8627,68,644-25-3818.54
2215,96,229-26-3557.83
701,97,602-50-4692.95
11668,95,710-68-7734.91
3369,88,275-15-4153.96
1976,69,103-31-5383.89
4348,51,356-26-9504.49
5012,63,618-43-7279.66
10073,76,895-51-8718.55
4703,54,512-33-3859.52
7642,84,461-23-8585.2
1944,90,559-66-5303.12
2671,56,183-30-6704.8
6082,79,932-62-6256.76
5480,57,113-32-3107.15
5131,82,414-13-9413.73
9638,65,233-63-1593.99
9757,63,369-41-3197.58
8659,61,544-15-2690.38
1683,94,383-21-1561.07
5417,75,242-28-1223.64
6047,97,322-18-4038.76
3258,93,508-37-2142.48
10802,87,110-30-9700.91
567,79,600-93-1190.27
10243,58,255-35-7872.35
4496,61,833-54-8365.08
9624,59,321-85-4617.04
803,67,858-75-5806.6
11471,64,243-22-9586.33
9727,82,865-63-2986.1
6521,53,577-10-2042.29
11327,74,946-32-8751.78
5754,91,358-56-8627.55
4768,70,295-52-5563.56
10453,62,424-88-9855.31
1497,75,123-45-3156.7
1462,53,786-45-4882.27
11624,95,268-42-9746.09
591,50,531-30-5047.17
4056,60,226-52-3413.11
9542,77,336-46-6363.52
11216,86,913-32-6725.03
1292,68,128-76-9473.75
11536,74,464-66-8625.29
10510,92,353-94-5553.23
3451,50,669-28-9108.57
6121,82,612-78-1900.44
11132,94,737-84-6544.66
6757,89,983-50-5592.42
6209,54,942-50-8220.85
6103,88,685-61-2322.02
10217,77,544-21-9926.94
3785,71,969-62-8824.33
6520,58,635-11-6316.45
4470,96,805-88-8339.62
11642,54,796-11-1200.09
10081,78,571-43-6132.94
11331,98,849-91-4412.52
7533,54,725-41-3484.85
3038,69,978-48-1643.05
5648,72,470-97-2176.08
11770,80,160-32-1474.12
4105,63,483-38-8382.97
4041,98,666-22-9749.74
235,73,167-47-7083.32
1639,98,846-58-7473.41
9838,86,274-63-5358.62
2014,88,364-34-4186.65
4035,68,836-90-9146.47
1529,83,537-36-3232
438,78,876-56-1936
4080,81,219-81-5683.82
1407,59,429-30-4730.9
2276,68,674-54-8120.88
7238,69,909-44-6446.37
6414,66,658-83-2568.33
351,95,797-92-2245.45
1964,57,581-37-1863.36
11440,53,420-32-2083.72
11282,58,756-92-2393.97
8352,86,184-66-7850.59
11020,72,481-55-8369.12
6788,69,226-40-7411.07
6787,94,753-74-7536.03
6902,96,657-35-6901.38
3506,99,686-15-2346.03
8516,97,996-81-7546.81
11278,96,109-95-8033.07
8,84,990-25-6227.77
5917,79,563-11-7853.25
9054,62,339-78-4639.53
5167,67,734-60-4000.87
1337,54,747-95-3834.77
3156,97,286-76-7766.05
5281,64,175-90-4290.95
2463,65,158-10-7697.29
5349,66,900-64-7489.6
6844,74,153-26-7249.64
825,53,522-51-6683.43
8972,51,121-55-7440.56
4795,94,845-45-3477.76
9936,92,630-63-7998.55
3009,91,145-86-1305.85
4285,79,783-46-7956.83
10118,61,351-24-8848.34
10868,98,882-44-4294.76
1103,55,593-86-8829.44
1580,85,618-15-8919.88
11944,98,946-60-5345.54
8575,57,575-34-2632.19
1957,81,656-69-7862.35
7668,61,649-90-8443.68
6321,63,130-22-4601.79
4971,92,761-64-8867.77
5023,53,886-49-6451.55
3793,74,369-75-1129.3
3573,69,148-74-5365.14
9224,91,345-77-6247.05
95,50,259-38-1759.86
7859,67,264-75-4969.98
6234,79,571-56-2199.54
1340,69,693-48-2322.2
10768,97,313-15-9662.32
11141,73,812-92-3897.01
7496,83,152-62-6271.63
9961,91,735-38-7769.13
52,52,397-49-8754.58
4937,70,844-30-9084.16
7361,68,697-69-4793.43
8661,70,766-46-5823.17
7879,82,877-21-4050.75
7567,97,548-14-4777.93
1107,90,297-35-5059.4
9723,75,526-86-5013.47
2412,74,713-92-1074.43
11806,74,818-93-6644.43
10051,76,760-29-5598.13
10604,72,466-11-4432.47
4330,69,897-33-1431.44
4002,83,483-17-4534.97
5387,54,554-80-9271.79
5267,64,499-26-5372.05
8322,75,888-53-3850.42
6098,77,126-57-8227.02
706,66,663-17-7151.44
3359,84,413-40-8093.21
8934,85,963-24-5048.9
7877,50,257-18-4369.95
5280,51,831-78-1496.19
4522,85,443-62-6979.82
3547,51,486-38-8979.85
10239,65,236-45-8151.71
5985,51,174-84-1018.11
1703,56,983-21-5655.38
5951,93,147-48-1652.72
4509,50,320-72-9689.26
5512,58,648-42-5938.57
6166,85,238-18-3904.65
191,61,937-83-2942.93
2254,65,876-62-5225.72
8102,67,825-62-3555.63
2890,63,588-21-3249.35
7666,76,206-15-8208.89
6536,73,859-26-7460.2
4274,69,105-29-8631.7
5736,89,106-85-5083.02
9439,67,933-70-9155.03
8468,68,289-65-1618.16
6630,51,219-81-4149.58
1187,84,729-58-2315.94
417,53,913-79-9441.41
4003,73,681-43-1572.17
7071,87,232-97-1936.41
7580,77,788-96-9493.97
2643,56,921-72-9255.83
3449,88,625-78-6361.12
1048,69,855-61-7981.06
7691,77,697-97-2866.09
11234,56,237-52-9066.15
10998,71,863-23-3194.42
11470,95,112-11-4573.94
4853,69,355-86-5516.44
6885,100,237-59-2954.89
6874,64,944-35-2928.56
6734,96,828-61-9691.92
412,91,764-60-6297.85
2243,86,418-82-8388.66
10267,64,361-29-8789.61
6752,88,645-64-3609.09
6052,69,599-94-5473.51
11533,85,104-91-1061.31
93,75,723-61-2066.8
1707,75,636-68-7225.76
10705,59,426-65-8444.12
7469,83,445-92-4299.93
11692,65,234-17-9834.71
2638,89,210-34-4892.66
10946,60,159-52-3926.58
4268,75,515-12-2843.33
10910,76,283-73-4989.84
2881,90,918-60-5381.94
6238,60,315-44-9677.85
19,83,758-51-3477.36
1993,77,899-25-6380.27
781,56,676-66-5918.14
1700,86,986-66-2206.8
5539,61,849-15-7937.13
9409,57,980-10-4966.84
2666,85,667-15-8262.3
10632,66,708-85-4226.3
4898,79,177-76-3881.89
6093,95,505-77-5067.07
9939,93,652-16-1463.5
6993,53,958-96-5837.16
4461,79,219-73-3321.31
5147,96,959-23-7543.28
104,54,615-32-8676.69
8993,81,192-54-6495.52
11761,61,507-52-1862.9
10239,96,110-90-9229.25
10287,82,160-68-5587.44
901,94,366-42-1589.35
7607,92,344-79-4319.81
4484,77,173-29-3870.59
1349,67,985-59-2799.87
9009,87,652-25-3498.54
3405,99,823-52-9232.16
5935,50,127-76-8989.36
10124,78,392-13-2754.57
983,92,937-82-9017.9
2264,94,512-88-6900.14
3496,55,582-61-2537.7
10473,78,409-91-9154.6
1747,67,864-73-3250.22
4899,74,313-92-9718.04
10737,94,898-93-1943.93
1836,77,217-53-2372.8
3172,52,294-55-4282.85
7403,93,979-74-3682.82
8043,65,377-87-5883.41
8556,84,777-84-6153.53
4552,82,111-10-8771.29
6824,94,401-12-8154.73
1981,71,446-15-3819.1
2252,99,265-93-8727.94
2967,97,423-26-6939.49
6168,71,912-71-3814.79
2484,59,795-47-6296.51
3860,52,948-56-5718.21
7434,66,180-46-6696.24
2601,96,882-22-6521.32
4558,67,187-67-4189.22
4960,80,386-36-9774.37
4503,76,100-69-1283.73
11305,74,441-85-9875.35
7430,99,424-14-3516.2
7487,83,326-14-3958.28
6579,98,935-75-2419.92
2304,90,970-92-5706.01
6029,58,355-23-2402.63
970,66,954-25-6013.31
4965,86,730-19-8242.22
11795,57,293-24-8491.88
8731,93,578-55-1153.37
8035,71,361-93-1997.18
6898,100,629-47-6128.02
9182,82,345-78-1185.88
5305,80,478-93-9822.97
5393,86,942-27-1799.17
9992,90,844-31-4449.13
8480,91,279-64-8802.55
6649,64,223-74-4020.72
10310,73,707-57-4390.74
4672,55,615-58-8046.93
1965,55,330-94-9314.74
4864,63,182-46-8330.43
11712,90,940-46-2920.71
11573,79,870-21-3334.73
4288,89,773-14-3182.8
2152,83,615-60-1397.39
2592,96,962-52-8403.46
2014,59,937-25-7091.38
4037,51,631-29-4820.33
5975,57,540-47-6618.09
10332,76,898-90-7427.23
11096,52,823-23-9155.71
10126,84,321-41-1991.69
8662,76,625-86-2532.39
3620,68,749-51-6929.18
8764,70,400-81-2111.83
3267,55,750-93-8546.54
8459,56,580-55-8736.92
7129,97,990-18-4579.57
153,52,791-42-2764.12
6643,72,379-94-9040.59
1144,77,694-32-8230.6
4218,64,925-50-4623.88
206,64,373-52-5227.52
11307,54,670-81-1698.23
8737,68,855-35-7730.81
9315,92,866-46-3351.3
1688,83,949-96-2222.23
9141,68,175-65-9438.05
9603,82,642-50-9423.89
5904,55,231-44-4121.46
452,70,646-45-7130.05
11677,100,966-77-8119.96
6472,65,135-56-7496.5
3062,57,602-31-3769.23
9601,90,690-19-1986.68
941,72,111-62-2856.86
380,61,425-12-3603.73
3900,93,430-87-7310.61
1936,95,228-77-6016.38
11614,96,212-27-8812.3
1458,98,186-22-5404.15
2284,84,226-16-4714.68
6061,53,939-71-6314.79
4132,50,414-44-8839.27
9688,86,656-23-9586.6
6146,56,588-95-4459.66
11437,53,575-86-5110.63
11290,62,673-30-1941.62
4086,59,829-79-1203.34
4582,60,399-50-4551.64
5206,99,111-56-9102.13
2256,54,944-32-8090.53
8783,65,238-35-2293.08
61,59,274-26-3945.96
9502,93,675-65-6986.92
119,61,476-92-1719.5
2750,62,429-51-8583.7
5480,74,887-70-3370.42
7283,71,388-26-1339.78
7334,81,357-46-8371.48
482,80,896-60-7079.13
7629,60,627-24-1088.19
7137,62,711-97-1874.52
1100,57,506-29-1854.68
1869,60,893-52-9088.17
9113,66,906-16-2980.42
4516,92,990-10-3470.84
6151,99,100-94-1711.1
11782,70,879-53-3519.6
1308,74,767-94-9418.09
7307,64,278-30-2939.68
8270,52,932-97-6503.72
8735,59,538-42-8681.58
8642,60,903-37-5986.29
11573,63,916-77-2678.45
6028,89,887-60-8815.28
2057,77,336-21-7846.59
6830,76,394-13-7633.24
2819,91,514-59-2294.36
8546,93,521-67-9810.24
5286,66,229-47-3537.16
5114,67,752-62-6071.47
7676,59,153-26-7769.81
1236,94,453-46-6309.09
2395,73,818-86-6515.59
9034,80,705-54-4109.21
5527,88,301-43-6069.84
6508,97,423-80-9240.09
11678,59,408-75-5589.46
7792,51,799-94-9365.43
8696,68,937-29-8243.03
3603,93,293-97-1394.55
11285,67,355-75-2986.38
7572,80,547-30-5780.59
5312,74,770-29-9574.78
3328,80,107-41-9349.92
3314,68,716-58-7339.29
9300,68,491-75-8057.72
395,80,203-26-5049.93
8009,89,603-60-3531.99
1061,95,722-77-9720.41
2489,99,494-44-4069.76
10555,95,738-17-2122.07
8987,93,812-94-6102.02
10929,93,810-61-7169.52
2005,98,611-24-3610.2
7092,65,773-48-3887.74
11352,57,552-91-1036.74
2037,83,226-39-9124.42
7360,75,265-46-8870.1
3604,76,111-84-6588.79
1373,88,904-54-9648.39
619,57,219-40-3354.34
7791,80,897-37-8614.43
8819,60,952-12-3575.86
6903,95,328-24-9686.82
10828,87,271-29-3237.92
11374,50,517-76-4526.3
2808,84,173-85-6918.96
9831,84,697-54-5877.63
6631,65,449-36-1071.53
11924,97,117-95-1469.15
6393,58,717-40-7717.99
3727,80,260-93-9413.18
7931,100,885-20-5521.27
7577,74,980-89-5847.51
11676,63,696-15-6346.75
7027,84,287-94-4283.52
8690,73,307-20-9172.49
1399,56,776-71-4615.76
6638,63,741-49-5661.74
10978,99,244-46-7992.99
9408,54,424-12-9817.36
4067,95,712-15-3126.25
4262,57,532-74-9418.48
521,75,961-90-2491.42
3054,69,575-64-2332.77
11329,63,783-73-4215.77
1105,63,857-91-6156.99
11851,80,785-20-3878.52
11489,93,234-38-1082.8
9110,74,518-59-9513.33
9442,86,767-31-3130.68
10751,61,458-77-9562.6
8258,59,207-52-8420.43
4256,80,925-38-6257.05
8986,90,645-86-7528.88
8764,75,732-53-8959.88
4927,78,768-42-8298.31
8166,90,605-96-1105.69
7728,83,854-24-5032.79
2739,52,890-17-7300.97
10930,71,417-76-4699.01
3784,91,252-94-1294.69
5890,72,395-24-8221.94
2238,77,880-50-2007.48
9578,82,906-53-1327.28
5781,76,635-57-6576.82
5665,83,358-38-5608.46
6129,56,426-64-2043.35
8600,72,276-20-9612.4
2104,84,428-66-2543.8
2787,63,900-50-5734.4
6997,72,746-17-8707.91
500,80,583-18-6784.63
6334,84,271-80-7587.53
2101,59,275-36-6387.42
8587,63,718-77-2177.19
2043,67,738-45-8863.42
8822,95,307-81-4382.58
2593,57,866-96-3967.6
6060,95,859-58-9079.54
2078,92,855-22-3224.53
3056,81,147-56-5360.83
8363,56,163-44-3971.07
1696,58,376-22-5753.85
6680,63,319-41-5960.4
259,78,298-27-8187.76
624,86,446-58-1970.64
3013,76,183-27-8016.73
6142,76,326-51-3168.6
2852,97,212-18-3566.24
4191,77,333-89-1229.63
11592,90,727-10-7773.41
1713,52,698-10-3142.78
1360,79,961-35-3156.62
5726,80,788-92-7967.55
8280,74,588-13-6528.1
7575,58,384-33-9077.34
7501,72,853-68-7923.25
3862,99,493-52-8314.99
1625,99,295-40-9888.67
5464,77,398-90-9857.52
6425,78,925-10-3012.91
5953,73,421-94-1022.77
10596,91,332-59-2053.54
11467,57,996-97-2261.78
10196,72,191-59-4736.83
6663,87,794-78-7215.99
7187,63,764-81-9130.45
2201,50,974-87-6973.3
5691,62,531-47-7902.92
974,69,354-31-4242.89
5946,99,372-79-1919.28
7862,62,772-12-3084.55
2883,89,719-77-2555.21
2554,75,681-43-9070.98
3868,54,914-54-6143.44
3611,70,910-84-6069.99
6105,82,821-15-3745.55
745,51,549-23-5750.33
410,67,625-63-5314.49
7059,84,789-72-8856.51
11370,65,323-78-1352.6
9378,90,731-65-5158.71
10725,70,898-94-5453.62
1804,71,885-19-2243.3
5065,52,419-59-4389.49
10500,69,695-29-4702.04
7504,52,560-83-8792.5
11551,54,641-93-1837.51
972,91,872-72-3717.34
6780,78,416-48-5637.91
11362,94,975-19-8575.19
721,85,543-14-8587.1
9053,67,486-53-4320.51
3353,73,722-97-1172.51
915,82,214-93-3246.22
3830,80,468-39-5874.47
4275,96,306-55-3024.23
5896,57,884-88-5881.85
6669,51,243-17-6492.79
2864,64,431-72-9945.93
10697,84,927-65-5324.28
4883,66,754-14-9876.02
2043,97,737-23-7650.73
6756,96,669-76-7580.34
4974,52,703-97-4345.62
1059,50,472-87-3619.73
9064,69,937-85-8253.77
7528,70,966-41-4456.3
4040,90,210-12-2950.77
400,61,356-26-7971.12
2423,93,239-21-2380.21
555,96,344-46-9783.47
10593,68,410-71-9346.65
2406,97,145-39-8935.34
8277,90,824-71-9115.35
4971,98,628-54-7905.5
1781,54,104-12-5847.74
10396,57,768-55-8729.01
687,61,313-13-2856.64
11581,63,863-53-6241.77
2658,69,279-51-7101.61
9974,77,812-20-5113.43
9248,99,473-36-5942.73
7592,77,787-55-4252.18
2734,93,743-73-2243.41
6293,78,746-22-2368.05
6472,82,434-82-7320.3
7654,96,136-55-3032.74
4214,69,204-80-8848.29
7256,57,307-39-6775.38
6230,98,954-15-8931.66
716,97,442-77-7130.14
927,55,836-34-7570.17
6519,85,254-43-4560.28
4342,63,206-77-6632.04
1627,53,728-31-7418.2
11687,77,803-97-5425.37
7086,73,682-54-7241.5
8808,52,795-41-5029.35
982,53,870-59-4910.75
9300,72,698-82-1078.46
4588,57,956-11-2000.27
6442,79,952-46-9216.2
1169,66,688-95-2515.51
3203,72,918-17-8315.85
2512,51,363-31-7767.82
6629,96,718-20-2675.29
81,51,790-84-9525.43
2051,67,925-80-9973.38
8708,88,705-62-6472.76
2000,68,457-14-5282.98
4653,72,933-48-5192.92
2090,82,237-46-7568.58
1954,88,173-42-3106.56
6106,86,857-97-6014.74
2164,82,294-83-2756.4
670,87,256-57-5324.89
4439,91,251-91-9025.17
7321,89,507-70-2407.37
8465,64,341-62-6251.08
5834,66,699-69-2441.04
9572,65,816-42-8058.66
8408,81,658-91-9791.72
10528,84,263-24-6032.48
6309,93,106-31-3010.84
2479,88,244-13-7523.83
10235,99,616-22-5826.26
6659,59,363-40-4395.94
223,90,513-55-9453.67
4081,65,892-33-5115.06
9759,57,552-47-8191.89
6904,51,942-59-4060.52
7124,66,118-93-7188.84
5463,72,532-87-9560.67
1296,72,475-37-9653.11
8220,69,704-40-5273.24
2149,55,780-84-4804.03
2421,94,173-23-3603.34
11890,96,175-17-9748.43
2721,60,930-80-4811.78
8733,84,164-97-1545.56
938,52,448-34-9608.45
3415,59,493-31-6072.39
8642,59,252-41-1148.49
8463,69,244-94-7113.37
7478,60,196-77-4008.14
3191,72,280-70-4301.29
2643,51,994-39-7814.16
4227,79,397-11-1034.05
756,89,604-80-4943.34
2509,51,544-26-2088.73
9058,76,270-35-5928.43
1202,65,442-42-1782.65
8102,53,395-92-1154.03
11261,51,134-90-4475.32
